time,"V(B11|XCON)","V(B21|XCON)","I(B11|XCON)","I(B21|XCON)"
1.185000e-09,-1.212356e-05,1.199596e-05,-3.164473e-05,1.325772e-05
1.185200e-09,-1.218598e-05,1.203105e-05,-3.193056e-05,1.360957e-05
1.185400e-09,-1.224846e-05,1.206570e-05,-3.221611e-05,1.396170e-05
1.185600e-09,-1.231105e-05,1.209985e-05,-3.250134e-05,1.431409e-05
1.185800e-09,-1.237380e-05,1.213347e-05,-3.278621e-05,1.466668e-05
1.186000e-09,-1.243670e-05,1.216656e-05,-3.307068e-05,1.501944e-05
1.186200e-09,-1.249977e-05,1.219912e-05,-3.335470e-05,1.537234e-05
1.186400e-09,-1.256296e-05,1.223118e-05,-3.363823e-05,1.572534e-05
1.186600e-09,-1.262627e-05,1.226278e-05,-3.392122e-05,1.607839e-05
1.186800e-09,-1.268964e-05,1.229393e-05,-3.420363e-05,1.643146e-05
1.187000e-09,-1.275307e-05,1.232468e-05,-3.448541e-05,1.678451e-05
1.187200e-09,-1.281652e-05,1.235504e-05,-3.476652e-05,1.713749e-05
1.187400e-09,-1.288001e-05,1.238501e-05,-3.504692e-05,1.749038e-05
1.187600e-09,-1.294356e-05,1.241457e-05,-3.532656e-05,1.784311e-05
1.187800e-09,-1.300719e-05,1.244369e-05,-3.560540e-05,1.819566e-05
1.188000e-09,-1.307096e-05,1.247234e-05,-3.588338e-05,1.854798e-05
1.188200e-09,-1.313489e-05,1.250049e-05,-3.616047e-05,1.890004e-05
1.188400e-09,-1.319903e-05,1.252809e-05,-3.643661e-05,1.925178e-05
1.188600e-09,-1.326341e-05,1.255514e-05,-3.671176e-05,1.960317e-05
1.188800e-09,-1.332804e-05,1.258161e-05,-3.698587e-05,1.995417e-05
1.189000e-09,-1.339292e-05,1.260751e-05,-3.725888e-05,2.030474e-05
1.189200e-09,-1.345805e-05,1.263284e-05,-3.753075e-05,2.065483e-05
1.189400e-09,-1.352341e-05,1.265763e-05,-3.780143e-05,2.100440e-05
1.189600e-09,-1.358899e-05,1.268189e-05,-3.807086e-05,2.135340e-05
1.189800e-09,-1.365478e-05,1.270564e-05,-3.833900e-05,2.170181e-05
1.190000e-09,-1.372078e-05,1.272887e-05,-3.860579e-05,2.204956e-05
1.190200e-09,-1.378699e-05,1.275158e-05,-3.887119e-05,2.239662e-05
1.190400e-09,-1.385345e-05,1.277375e-05,-3.913514e-05,2.274295e-05
1.190600e-09,-1.392016e-05,1.279537e-05,-3.939760e-05,2.308849e-05
1.190800e-09,-1.398718e-05,1.281641e-05,-3.965850e-05,2.343321e-05
1.191000e-09,-1.405453e-05,1.283682e-05,-3.991780e-05,2.377706e-05
1.191200e-09,-1.412225e-05,1.285659e-05,-4.017544e-05,2.412000e-05
1.191400e-09,-1.419037e-05,1.287569e-05,-4.043137e-05,2.446198e-05
1.191600e-09,-1.425892e-05,1.289410e-05,-4.068552e-05,2.480295e-05
1.191800e-09,-1.432790e-05,1.291181e-05,-4.093786e-05,2.514288e-05
1.192000e-09,-1.439733e-05,1.292882e-05,-4.118831e-05,2.548172e-05
1.192200e-09,-1.446722e-05,1.294512e-05,-4.143682e-05,2.581943e-05
1.192400e-09,-1.453756e-05,1.296072e-05,-4.168333e-05,2.615595e-05
1.192600e-09,-1.460836e-05,1.297561e-05,-4.192780e-05,2.649124e-05
1.192800e-09,-1.467963e-05,1.298979e-05,-4.217015e-05,2.682526e-05
1.193000e-09,-1.475139e-05,1.300324e-05,-4.241032e-05,2.715797e-05
1.193200e-09,-1.482366e-05,1.301595e-05,-4.264827e-05,2.748930e-05
1.193400e-09,-1.489648e-05,1.302789e-05,-4.288393e-05,2.781923e-05
1.193600e-09,-1.496987e-05,1.303903e-05,-4.311724e-05,2.814770e-05
1.193800e-09,-1.504389e-05,1.304934e-05,-4.334814e-05,2.847467e-05
1.194000e-09,-1.511856e-05,1.305878e-05,-4.357657e-05,2.880008e-05
1.194200e-09,-1.519393e-05,1.306733e-05,-4.380246e-05,2.912390e-05
1.194400e-09,-1.527005e-05,1.307495e-05,-4.402575e-05,2.944608e-05
1.194600e-09,-1.534693e-05,1.308161e-05,-4.424637e-05,2.976657e-05
1.194800e-09,-1.542461e-05,1.308729e-05,-4.446427e-05,3.008533e-05
1.195000e-09,-1.550313e-05,1.309197e-05,-4.467936e-05,3.040231e-05
1.195200e-09,-1.558250e-05,1.309562e-05,-4.489159e-05,3.071745e-05
1.195400e-09,-1.566276e-05,1.309824e-05,-4.510089e-05,3.103072e-05
1.195600e-09,-1.574393e-05,1.309978e-05,-4.530719e-05,3.134208e-05
1.195800e-09,-1.582605e-05,1.310024e-05,-4.551042e-05,3.165146e-05
1.196000e-09,-1.590917e-05,1.309956e-05,-4.571051e-05,3.195883e-05
1.196200e-09,-1.599332e-05,1.309773e-05,-4.590739e-05,3.226413e-05
1.196400e-09,-1.607856e-05,1.309469e-05,-4.610099e-05,3.256732e-05
1.196600e-09,-1.616494e-05,1.309040e-05,-4.629123e-05,3.286836e-05
1.196800e-09,-1.625252e-05,1.308481e-05,-4.647804e-05,3.316720e-05
1.197000e-09,-1.634138e-05,1.307787e-05,-4.666134e-05,3.346378e-05
1.197200e-09,-1.643157e-05,1.306953e-05,-4.684106e-05,3.375806e-05
1.197400e-09,-1.652316e-05,1.305973e-05,-4.701712e-05,3.405000e-05
1.197600e-09,-1.661621e-05,1.304841e-05,-4.718943e-05,3.433955e-05
1.197800e-09,-1.671081e-05,1.303553e-05,-4.735791e-05,3.462666e-05
1.198000e-09,-1.680701e-05,1.302102e-05,-4.752249e-05,3.491128e-05
1.198200e-09,-1.690488e-05,1.300484e-05,-4.768307e-05,3.519337e-05
1.198400e-09,-1.700451e-05,1.298692e-05,-4.783958e-05,3.547287e-05
1.198600e-09,-1.710597e-05,1.296720e-05,-4.799192e-05,3.574975e-05
1.198800e-09,-1.720934e-05,1.294561e-05,-4.814000e-05,3.602395e-05
1.199000e-09,-1.731472e-05,1.292209e-05,-4.828373e-05,3.629543e-05
1.199200e-09,-1.742220e-05,1.289656e-05,-4.842301e-05,3.656414e-05
1.199400e-09,-1.753189e-05,1.286892e-05,-4.855776e-05,3.683003e-05
1.199600e-09,-1.764390e-05,1.283910e-05,-4.868787e-05,3.709305e-05
1.199800e-09,-1.775835e-05,1.280700e-05,-4.881323e-05,3.735316e-05
1.200000e-09,-1.787538e-05,1.277251e-05,-4.893376e-05,3.761030e-05
1.200200e-09,-1.799512e-05,1.273553e-05,-4.904933e-05,3.786444e-05
1.200400e-09,-1.811773e-05,1.269594e-05,-4.915984e-05,3.811552e-05
1.200600e-09,-1.824335e-05,1.265362e-05,-4.926518e-05,3.836349e-05
1.200800e-09,-1.837214e-05,1.260844e-05,-4.936523e-05,3.860831e-05
1.201000e-09,-1.850429e-05,1.256028e-05,-4.945986e-05,3.884993e-05
1.201200e-09,-1.863997e-05,1.250900e-05,-4.954896e-05,3.908829e-05
1.201400e-09,-1.877937e-05,1.245444e-05,-4.963239e-05,3.932335e-05
1.201600e-09,-1.892269e-05,1.239646e-05,-4.971002e-05,3.955507e-05
1.201800e-09,-1.907017e-05,1.233489e-05,-4.978171e-05,3.978338e-05
1.202000e-09,-1.922202e-05,1.226954e-05,-4.984731e-05,4.000824e-05
1.202200e-09,-1.937851e-05,1.220024e-05,-4.990669e-05,4.022960e-05
1.202400e-09,-1.953990e-05,1.212678e-05,-4.995967e-05,4.044740e-05
1.202600e-09,-1.970648e-05,1.204894e-05,-5.000611e-05,4.066160e-05
1.202800e-09,-1.987857e-05,1.196650e-05,-5.004582e-05,4.087214e-05
1.203000e-09,-2.005651e-05,1.187919e-05,-5.007863e-05,4.107897e-05
1.203200e-09,-2.024066e-05,1.178676e-05,-5.010437e-05,4.128202e-05
1.203400e-09,-2.043141e-05,1.168891e-05,-5.012282e-05,4.148125e-05
1.203600e-09,-2.062919e-05,1.158534e-05,-5.013379e-05,4.167660e-05
1.203800e-09,-2.083446e-05,1.147571e-05,-5.013706e-05,4.186801e-05
1.204000e-09,-2.104771e-05,1.135967e-05,-5.013241e-05,4.205541e-05
1.204200e-09,-2.126947e-05,1.123684e-05,-5.011959e-05,4.223874e-05
1.204400e-09,-2.150032e-05,1.110680e-05,-5.009835e-05,4.241794e-05
1.204600e-09,-2.174089e-05,1.096911e-05,-5.006842e-05,4.259294e-05
1.204800e-09,-2.199186e-05,1.082329e-05,-5.002951e-05,4.276367e-05
1.205000e-09,-2.225397e-05,1.066882e-05,-4.998133e-05,4.293005e-05
1.205200e-09,-2.252802e-05,1.050514e-05,-4.992355e-05,4.309201e-05
1.205400e-09,-2.281489e-05,1.033164e-05,-4.985582e-05,4.324945e-05
1.205600e-09,-2.311555e-05,1.014767e-05,-4.977777e-05,4.340230e-05
1.205800e-09,-2.343104e-05,9.952495e-06,-4.968902e-05,4.355046e-05
1.206000e-09,-2.376252e-05,9.745337e-06,-4.958914e-05,4.369383e-05
1.206200e-09,-2.411126e-05,9.525337e-06,-4.947766e-05,4.383230e-05
1.206400e-09,-2.447866e-05,9.291560e-06,-4.935410e-05,4.396576e-05
1.206600e-09,-2.486624e-05,9.042978e-06,-4.921793e-05,4.409408e-05
1.206800e-09,-2.527572e-05,8.778465e-06,-4.906858e-05,4.421712e-05
1.207000e-09,-2.570897e-05,8.496783e-06,-4.890541e-05,4.433473e-05
1.207200e-09,-2.616809e-05,8.196570e-06,-4.872776e-05,4.444675e-05
1.207400e-09,-2.665538e-05,7.876323e-06,-4.853487e-05,4.455300e-05
1.207600e-09,-2.717343e-05,7.534380e-06,-4.832596e-05,4.465328e-05
1.207800e-09,-2.772513e-05,7.168903e-06,-4.810013e-05,4.474736e-05
1.208000e-09,-2.831369e-05,6.777852e-06,-4.785641e-05,4.483501e-05
1.208200e-09,-2.894272e-05,6.358956e-06,-4.759374e-05,4.491594e-05
1.208400e-09,-2.961628e-05,5.909687e-06,-4.731094e-05,4.498984e-05
1.208600e-09,-3.033896e-05,5.427219e-06,-4.700670e-05,4.505636e-05
1.208800e-09,-3.111591e-05,4.908388e-06,-4.667960e-05,4.511511e-05
1.209000e-09,-3.195300e-05,4.349642e-06,-4.632801e-05,4.516563e-05
1.209200e-09,-3.285687e-05,3.746983e-06,-4.595015e-05,4.520742e-05
1.209400e-09,-3.383511e-05,3.095898e-06,-4.554401e-05,4.523988e-05
1.209600e-09,-3.489638e-05,2.391284e-06,-4.510736e-05,4.526236e-05
1.209800e-09,-3.605062e-05,1.627349e-06,-4.463765e-05,4.527406e-05
1.210000e-09,-3.730924e-05,7.975036e-07,-4.413204e-05,4.527410e-05
1.210200e-09,-3.868542e-05,-1.057710e-07,-4.358728e-05,4.526145e-05
1.210400e-09,-4.019442e-05,-1.091077e-06,-4.299970e-05,4.523489e-05
1.210600e-09,-4.185394e-05,-2.168286e-06,-4.236509e-05,4.519302e-05
1.210800e-09,-4.368464e-05,-3.348760e-06,-4.167866e-05,4.513419e-05
1.211000e-09,-4.571063e-05,-4.645608e-06,-4.093488e-05,4.505645e-05
1.211200e-09,-4.796020e-05,-6.074004e-06,-4.012737e-05,4.495752e-05
1.211400e-09,-5.046666e-05,-7.651552e-06,-3.924877e-05,4.483468e-05
1.211600e-09,-5.326927e-05,-9.398730e-06,-3.829051e-05,4.468470e-05
1.211800e-09,-5.641451e-05,-1.133941e-05,-3.724258e-05,4.450374e-05
1.212000e-09,-5.995747e-05,-1.350144e-05,-3.609329e-05,4.428717e-05
1.212200e-09,-6.396356e-05,-1.591742e-05,-3.482888e-05,4.402948e-05
1.212400e-09,-6.851052e-05,-1.862541e-05,-3.343317e-05,4.372400e-05
1.212600e-09,-7.369065e-05,-2.166989e-05,-3.188702e-05,4.336270e-05
1.212800e-09,-7.961325e-05,-2.510267e-05,-3.016778e-05,4.293587e-05
1.213000e-09,-8.640706e-05,-2.898376e-05,-2.824861e-05,4.243179e-05
1.213200e-09,-9.422223e-05,-3.338210e-05,-2.609774e-05,4.183632e-05
1.213400e-09,-1.032310e-04,-3.837568e-05,-2.367764e-05,4.113249e-05
1.213600e-09,-1.136259e-04,-4.405063e-05,-2.094428e-05,4.030007e-05
1.213800e-09,-1.256116e-04,-5.049832e-05,-1.784655e-05,3.931529e-05
1.214000e-09,-1.393884e-04,-5.780887e-05,-1.432620e-05,3.815081e-05
1.214200e-09,-1.551169e-04,-6.605856e-05,-1.031889e-05,3.677633e-05
1.214400e-09,-1.728560e-04,-7.528741e-05,-5.757218e-06,3.516035e-05
1.214600e-09,-1.924582e-04,-8.546145e-05,-5.771890e-07,3.327383e-05
1.214800e-09,-2.134079e-04,-9.641301e-05,5.269988e-06,3.109691e-05
1.215000e-09,-2.345974e-04,-1.077529e-04,1.179859e-05,2.862978e-05
1.215200e-09,-2.540678e-04,-1.187543e-04,1.896041e-05,2.590793e-05
1.215400e-09,-2.688103e-04,-1.282244e-04,2.661019e-05,2.301999e-05
1.215600e-09,-2.748222e-04,-1.344111e-04,3.447351e-05,2.012167e-05
1.215800e-09,-2.676730e-04,-1.350344e-04,4.213507e-05,1.743387e-05
1.216000e-09,-2.437124e-04,-1.275568e-04,4.907016e-05,1.521192e-05
1.216200e-09,-2.016591e-04,-1.097701e-04,5.473178e-05,1.368184e-05
1.216400e-09,-1.438210e-04,-8.064491e-05,5.867726e-05,1.296141e-05
1.216600e-09,-7.612485e-05,-4.119607e-05,6.068518e-05,1.300523e-05
1.216800e-09,-6.725285e-06,5.028773e-06,6.080556e-05,1.361246e-05
1.217000e-09,5.618157e-05,5.221392e-05,5.931599e-05,1.450603e-05
1.217200e-09,1.062934e-04,9.343487e-05,5.660825e-05,1.544862e-05
1.217400e-09,1.401196e-04,1.224463e-04,5.306779e-05,1.633466e-05
1.217600e-09,1.567739e-04,1.354417e-04,4.900613e-05,1.720837e-05
1.217800e-09,1.570920e-04,1.320322e-04,4.466967e-05,1.819971e-05
1.218000e-09,1.426960e-04,1.150266e-04,4.030141e-05,1.941516e-05
1.218200e-09,1.154439e-04,8.917002e-05,3.620572e-05,2.084162e-05
1.218400e-09,7.736517e-05,5.944315e-05,3.276991e-05,2.231134e-05
1.218600e-09,3.091441e-05,2.962605e-05,3.042317e-05,2.354294e-05
1.218800e-09,-2.073440e-05,1.621712e-06,2.954556e-05,2.423907e-05
1.219000e-09,-7.356480e-05,-2.431539e-05,3.036238e-05,2.419819e-05
1.219200e-09,-1.228445e-04,-4.864767e-05,3.286367e-05,2.339571e-05
1.219400e-09,-1.634768e-04,-7.136498e-05,3.677732e-05,2.200462e-05
1.219600e-09,-1.905461e-04,-9.106847e-05,4.160466e-05,2.034985e-05
1.219800e-09,-2.000713e-04,-1.047675e-04,4.670958e-05,1.881296e-05
1.220000e-09,-1.899286e-04,-1.085719e-04,5.143991e-05,1.771905e-05
1.220200e-09,-1.607023e-04,-9.909664e-05,5.525174e-05,1.724250e-05
1.220400e-09,-1.160259e-04,-7.504902e-05,5.780383e-05,1.736410e-05
1.220600e-09,-6.206597e-05,-3.832777e-05,5.899327e-05,1.789696e-05
1.220800e-09,-6.230540e-06,5.883544e-06,5.892250e-05,1.857368e-05
1.221000e-09,4.439033e-05,5.016516e-05,5.781582e-05,1.916063e-05
1.221200e-09,8.424715e-05,8.674823e-05,5.592647e-05,1.954980e-05
1.221400e-09,1.098745e-04,1.095898e-04,5.347771e-05,1.978711e-05
1.221600e-09,1.197983e-04,1.158717e-04,5.065939e-05,2.002567e-05
1.221800e-09,1.141113e-04,1.063864e-04,4.766874e-05,2.042950e-05
1.222000e-09,9.405875e-05,8.476721e-05,4.475980e-05,2.107584e-05
1.222200e-09,6.183910e-05,5.600598e-05,4.226224e-05,2.190232e-05
1.222400e-09,2.062403e-05,2.492029e-05,4.054766e-05,2.272204e-05
1.222600e-09,-2.534969e-05,-4.868327e-06,3.994709e-05,2.329865e-05
1.222800e-09,-7.082685e-05,-3.118309e-05,4.064729e-05,2.344856e-05
1.223000e-09,-1.099041e-04,-5.284823e-05,4.260567e-05,2.312674e-05
1.223200e-09,-1.368210e-04,-6.891062e-05,4.552113e-05,2.245888e-05
1.223400e-09,-1.471130e-04,-7.801433e-05,4.888239e-05,2.170270e-05
1.223600e-09,-1.388375e-04,-7.834027e-05,5.208798e-05,2.115041e-05
1.223800e-09,-1.133726e-04,-6.824014e-05,5.460139e-05,2.101135e-05
1.224000e-09,-7.530948e-05,-4.730549e-05,5.608493e-05,2.132793e-05
1.224200e-09,-3.134004e-05,-1.731994e-05,5.646016e-05,2.196540e-05
1.224400e-09,1.143722e-05,1.747567e-05,5.587543e-05,2.268164e-05
1.224600e-09,4.708954e-05,5.108718e-05,5.460513e-05,2.324220e-05
1.224800e-09,7.174486e-05,7.726787e-05,5.293488e-05,2.352330e-05
1.225000e-09,8.367708e-05,9.124977e-05,5.108637e-05,2.355404e-05
1.225200e-09,8.284445e-05,9.101418e-05,4.920657e-05,2.348208e-05
1.225400e-09,7.030578e-05,7.763085e-05,4.740877e-05,2.348668e-05
1.225600e-09,4.784816e-05,5.463277e-05,4.582704e-05,2.368541e-05
1.225800e-09,1.793086e-05,2.679012e-05,4.464367e-05,2.407926e-05
1.226000e-09,-1.617607e-05,-1.187878e-06,4.406723e-05,2.455872e-05
1.226200e-09,-5.031065e-05,-2.557831e-05,4.426604e-05,2.496398e-05
1.226400e-09,-7.965383e-05,-4.398760e-05,4.528598e-05,2.516830e-05
1.226600e-09,-9.942230e-05,-5.517264e-05,4.699317e-05,2.514406e-05
1.226800e-09,-1.059424e-04,-5.861101e-05,4.907549e-05,2.497890e-05
1.227000e-09,-9.776755e-05,-5.416315e-05,5.111319e-05,2.483335e-05
1.227200e-09,-7.634066e-05,-4.206362e-05,5.269667e-05,2.486056e-05
1.227400e-09,-4.580621e-05,-2.323808e-05,5.354436e-05,2.512961e-05
1.227600e-09,-1.195441e-05,3.024245e-07,5.357166e-05,2.559238e-05
1.227800e-09,1.928935e-05,2.533873e-05,5.288561e-05,2.611026e-05
1.228000e-09,4.322304e-05,4.782796e-05,5.171647e-05,2.652474e-05
1.228200e-09,5.711578e-05,6.376259e-05,5.032467e-05,2.673335e-05
1.228400e-09,6.024081e-05,7.020484e-05,4.892675e-05,2.673300e-05
1.228600e-09,5.341615e-05,6.608629e-05,4.766602e-05,2.661244e-05
1.228800e-09,3.841350e-05,5.246694e-05,4.662649e-05,2.650298e-05
1.229000e-09,1.752430e-05,3.219110e-05,4.586736e-05,2.651522e-05
1.229200e-09,-6.618241e-06,9.113499e-06,4.544962e-05,2.669286e-05
1.229400e-09,-3.105483e-05,-1.281099e-05,4.543584e-05,2.700289e-05
1.229600e-09,-5.255460e-05,-3.029486e-05,4.586192e-05,2.736259e-05
1.229800e-09,-6.789455e-05,-4.117118e-05,4.669746e-05,2.768667e-05
1.230000e-09,-7.442057e-05,-4.450224e-05,4.781961e-05,2.792937e-05
1.230200e-09,-7.075393e-05,-4.043706e-05,4.902086e-05,2.810075e-05
1.230400e-09,-5.735066e-05,-2.997127e-05,5.005498e-05,2.825096e-05
1.230600e-09,-3.660914e-05,-1.473678e-05,5.070506e-05,2.843370e-05
1.230800e-09,-1.239333e-05,3.142048e-06,5.084569e-05,2.867099e-05
1.231000e-09,1.089212e-05,2.118525e-05,5.047338e-05,2.893895e-05
1.231200e-09,2.933640e-05,3.678105e-05,4.969519e-05,2.918109e-05
1.231400e-09,4.030709e-05,4.754211e-05,4.868488e-05,2.933998e-05
1.231600e-09,4.277846e-05,5.174253e-05,4.762829e-05,2.938904e-05
1.231800e-09,3.721429e-05,4.870432e-05,4.668006e-05,2.934778e-05
1.232000e-09,2.517709e-05,3.899265e-05,4.594340e-05,2.927437e-05
1.232200e-09,8.876198e-06,2.433999e-05,4.547194e-05,2.924079e-05
1.232400e-09,-9.198895e-06,7.312091e-06,4.528292e-05,2.930379e-05
1.232600e-09,-2.652597e-05,-9.194748e-06,4.536936e-05,2.948478e-05
1.232800e-09,-4.073551e-05,-2.249921e-05,4.570375e-05,2.976641e-05
1.233000e-09,-4.981965e-05,-3.060138e-05,4.623371e-05,3.010482e-05
1.233200e-09,-5.240689e-05,-3.248135e-05,4.687681e-05,3.044995e-05
1.233400e-09,-4.805931e-05,-2.819067e-05,4.752340e-05,3.076337e-05
1.233600e-09,-3.747442e-05,-1.874965e-05,4.805209e-05,3.102633e-05
1.233800e-09,-2.246353e-05,-5.902337e-06,4.835553e-05,3.123685e-05
1.234000e-09,-5.648509e-06,8.204481e-06,4.836719e-05,3.140033e-05
1.234200e-09,1.006573e-05,2.135988e-05,4.807882e-05,3.152097e-05
1.234400e-09,2.209015e-05,3.160371e-05,4.754158e-05,3.159897e-05
1.234600e-09,2.864489e-05,3.748932e-05,4.685125e-05,3.163416e-05
1.234800e-09,2.902371e-05,3.827021e-05,4.612359e-05,3.163251e-05
1.235000e-09,2.360037e-05,3.398940e-05,4.546864e-05,3.161082e-05
1.235200e-09,1.363237e-05,2.545775e-05,4.497126e-05,3.159608e-05
1.235400e-09,9.568881e-07,1.412136e-05,4.468099e-05,3.161932e-05
1.235600e-09,-1.233518e-05,1.834336e-06,4.461071e-05,3.170655e-05
1.235800e-09,-2.419764e-05,-9.433109e-06,4.474090e-05,3.187058e-05
1.236000e-09,-3.288585e-05,-1.790961e-05,4.502657e-05,3.210681e-05
1.236200e-09,-3.717265e-05,-2.231184e-05,4.540490e-05,3.239445e-05
1.236400e-09,-3.651501e-05,-2.205643e-05,4.580345e-05,3.270220e-05
1.236600e-09,-3.114415e-05,-1.735133e-05,4.614921e-05,3.299605e-05
1.236800e-09,-2.204306e-05,-9.143891e-06,4.637869e-05,3.324667e-05
1.237000e-09,-1.078991e-05,1.065993e-06,4.644762e-05,3.343452e-05
1.237200e-09,7.180580e-07,1.150860e-05,4.633842e-05,3.355203e-05
1.237400e-09,1.060632e-05,2.046259e-05,4.606316e-05,3.360337e-05
1.237600e-09,1.735306e-05,2.654401e-05,4.566100e-05,3.360242e-05
1.237800e-09,2.003481e-05,2.891370e-05,4.519058e-05,3.356977e-05
1.238000e-09,1.844353e-05,2.737407e-05,4.471918e-05,3.352937e-05
1.238200e-09,1.306862e-05,2.235315e-05,4.431092e-05,3.350500e-05
1.238400e-09,4.968090e-06,1.479448e-05,4.401641e-05,3.351698e-05
1.238600e-09,-4.432492e-06,5.983031e-06,4.386530e-05,3.357945e-05
1.238800e-09,-1.357502e-05,-2.662113e-06,4.386269e-05,3.369848e-05
1.239000e-09,-2.100673e-05,-9.801040e-06,4.398960e-05,3.387124e-05
1.239200e-09,-2.559549e-05,-1.436914e-05,4.420714e-05,3.408646e-05
1.239400e-09,-2.669758e-05,-1.573365e-05,4.446381e-05,3.432594e-05
1.239600e-09,-2.425221e-05,-1.378815e-05,4.470464e-05,3.456722e-05
1.239800e-09,-1.878150e-05,-8.965740e-06,4.488052e-05,3.478694e-05
1.240000e-09,-1.128922e-05,-2.162139e-06,4.495613e-05,3.496472e-05
1.240200e-09,-3.073770e-06,5.423063e-06,4.491492e-05,3.508675e-05
1.240400e-09,4.507140e-06,1.249948e-05,4.476043e-05,3.514849e-05
1.240600e-09,1.027101e-05,1.791170e-05,4.451407e-05,3.515576e-05
1.240800e-09,1.339780e-05,2.083261e-05,4.421030e-05,3.512371e-05
1.241000e-09,1.353920e-05,2.088777e-05,4.389025e-05,3.507392e-05
1.241200e-09,1.084052e-05,1.819222e-05,4.359520e-05,3.503015e-05
1.241400e-09,5.883940e-06,1.330119e-05,4.336058e-05,3.501377e-05
1.241600e-09,-4.270516e-07,7.092789e-06,4.321120e-05,3.503997e-05
1.241800e-09,-7.019722e-06,6.095474e-07,4.315803e-05,3.511553e-05
1.242000e-09,-1.281948e-05,-5.113199e-06,4.319682e-05,3.523832e-05
1.242200e-09,-1.691306e-05,-9.206803e-06,4.330898e-05,3.539847e-05
