time,"I(LQ|X2)","I(LQ|X5)","I(LQ|X9)","I(LQ|X12)"
7.860000e-10,-8.399412e-06,9.811752e-06,9.929704e-06,8.669337e-05
7.862000e-10,-7.975016e-06,9.835240e-06,9.969377e-06,8.597669e-05
7.864000e-10,-7.570985e-06,9.864575e-06,1.001230e-05,8.528066e-05
7.866000e-10,-7.195664e-06,9.896316e-06,1.005419e-05,8.462765e-05
7.868000e-10,-6.857377e-06,9.926931e-06,1.009089e-05,8.403695e-05
7.870000e-10,-6.563753e-06,9.953376e-06,1.011889e-05,8.352432e-05
7.872000e-10,-6.321006e-06,9.973595e-06,1.013592e-05,8.310194e-05
7.874000e-10,-6.133244e-06,9.986875e-06,1.014125e-05,8.277870e-05
7.876000e-10,-6.001935e-06,9.994007e-06,1.013594e-05,8.256045e-05
7.878000e-10,-5.925592e-06,9.997233e-06,1.012273e-05,8.245034e-05
7.880000e-10,-5.899743e-06,9.999986e-06,1.010585e-05,8.244877e-05
7.882000e-10,-5.917180e-06,1.000645e-05,1.009047e-05,8.255322e-05
7.884000e-10,-5.968452e-06,1.002099e-05,1.008216e-05,8.275778e-05
7.886000e-10,-6.042543e-06,1.004753e-05,1.008613e-05,8.305252e-05
7.888000e-10,-6.127643e-06,1.008895e-05,1.010657e-05,8.342288e-05
7.890000e-10,-6.211910e-06,1.014657e-05,1.014604e-05,8.384929e-05
7.892000e-10,-6.284167e-06,1.021982e-05,1.020501e-05,8.430718e-05
7.894000e-10,-6.334467e-06,1.030609e-05,1.028170e-05,8.476760e-05
7.896000e-10,-6.354550e-06,1.040092e-05,1.037218e-05,8.519852e-05
7.898000e-10,-6.338213e-06,1.049833e-05,1.047068e-05,8.556684e-05
7.900000e-10,-6.281654e-06,1.059146e-05,1.057023e-05,8.584097e-05
7.902000e-10,-6.183802e-06,1.067334e-05,1.066343e-05,8.599368e-05
7.904000e-10,-6.046619e-06,1.073771e-05,1.074333e-05,8.600500e-05
7.906000e-10,-5.875255e-06,1.077982e-05,1.080419e-05,8.586466e-05
7.908000e-10,-5.677967e-06,1.079709e-05,1.084219e-05,8.557381e-05
7.910000e-10,-5.465659e-06,1.078952e-05,1.085589e-05,8.514569e-05
7.912000e-10,-5.251027e-06,1.075978e-05,1.084638e-05,8.460524e-05
7.914000e-10,-5.047334e-06,1.071308e-05,1.081721e-05,8.398749e-05
7.916000e-10,-4.866977e-06,1.065663e-05,1.077398e-05,8.333513e-05
7.918000e-10,-4.720077e-06,1.059894e-05,1.072380e-05,8.269530e-05
7.920000e-10,-4.613310e-06,1.054899e-05,1.067460e-05,8.211596e-05
7.922000e-10,-4.549193e-06,1.051528e-05,1.063441e-05,8.164218e-05
7.924000e-10,-4.525918e-06,1.050505e-05,1.061061e-05,8.131247e-05
7.926000e-10,-4.537753e-06,1.052359e-05,1.060933e-05,8.115542e-05
7.928000e-10,-4.575916e-06,1.057366e-05,1.063492e-05,8.118680e-05
7.930000e-10,-4.629761e-06,1.065530e-05,1.068954e-05,8.140734e-05
7.932000e-10,-4.688069e-06,1.076571e-05,1.077292e-05,8.180150e-05
7.934000e-10,-4.740263e-06,1.089945e-05,1.088226e-05,8.233736e-05
7.936000e-10,-4.777375e-06,1.104880e-05,1.101228e-05,8.296813e-05
7.938000e-10,-4.792695e-06,1.120432e-05,1.115556e-05,8.363529e-05
7.940000e-10,-4.782103e-06,1.135562e-05,1.130297e-05,8.427352e-05
7.942000e-10,-4.744139e-06,1.149220e-05,1.144446e-05,8.481704e-05
7.944000e-10,-4.679906e-06,1.160448e-05,1.156996e-05,8.520671e-05
7.946000e-10,-4.592849e-06,1.168479e-05,1.167046e-05,8.539714e-05
7.948000e-10,-4.488449e-06,1.172827e-05,1.173905e-05,8.536249e-05
7.950000e-10,-4.373764e-06,1.173360e-05,1.177191e-05,8.510017e-05
7.952000e-10,-4.256807e-06,1.170346e-05,1.176894e-05,8.463175e-05
7.954000e-10,-4.145746e-06,1.164449e-05,1.173410e-05,8.400088e-05
7.956000e-10,-4.047979e-06,1.156684e-05,1.167522e-05,8.326853e-05
7.958000e-10,-3.969244e-06,1.148336e-05,1.160329e-05,8.250639e-05
7.960000e-10,-3.912880e-06,1.140825e-05,1.153140e-05,8.178926e-05
7.962000e-10,-3.879412e-06,1.135557e-05,1.147331e-05,8.118737e-05
7.964000e-10,-3.866552e-06,1.133770e-05,1.144185e-05,8.075949e-05
7.966000e-10,-3.869603e-06,1.136382e-05,1.144742e-05,8.054715e-05
7.968000e-10,-3.882239e-06,1.143879e-05,1.149672e-05,8.057055e-05
7.970000e-10,-3.897482e-06,1.156243e-05,1.159189e-05,8.082625e-05
7.972000e-10,-3.908730e-06,1.172935e-05,1.173013e-05,8.128692e-05
7.974000e-10,-3.910638e-06,1.192936e-05,1.190394e-05,8.190327e-05
7.976000e-10,-3.899724e-06,1.214849e-05,1.210182e-05,8.260838e-05
7.978000e-10,-3.874629e-06,1.237034e-05,1.230953e-05,8.332427e-05
7.980000e-10,-3.836039e-06,1.257788e-05,1.251154e-05,8.397026e-05
7.982000e-10,-3.786326e-06,1.275527e-05,1.269283e-05,8.447241e-05
7.984000e-10,-3.729009e-06,1.288968e-05,1.284047e-05,8.477263e-05
7.986000e-10,-3.668113e-06,1.297282e-05,1.294521e-05,8.483611e-05
7.988000e-10,-3.607542e-06,1.300199e-05,1.300249e-05,8.465583e-05
7.990000e-10,-3.550539e-06,1.298063e-05,1.301317e-05,8.425332e-05
7.992000e-10,-3.499305e-06,1.291810e-05,1.298349e-05,8.367557e-05
7.994000e-10,-3.454828e-06,1.282882e-05,1.292455e-05,8.298869e-05
7.996000e-10,-3.416932e-06,1.273084e-05,1.285113e-05,8.226943e-05
7.998000e-10,-3.384523e-06,1.264386e-05,1.278012e-05,8.159596e-05
8.000000e-10,-3.355969e-06,1.258706e-05,1.272861e-05,8.103897e-05
8.002000e-10,-3.329533e-06,1.257686e-05,1.271197e-05,8.065430e-05
8.004000e-10,-3.303749e-06,1.262496e-05,1.274203e-05,8.047748e-05
8.006000e-10,-3.277685e-06,1.273692e-05,1.282568e-05,8.052063e-05
8.008000e-10,-3.251024e-06,1.291135e-05,1.296402e-05,8.077178e-05
8.010000e-10,-3.223971e-06,1.313998e-05,1.315220e-05,8.119654e-05
8.012000e-10,-3.197026e-06,1.340846e-05,1.337997e-05,8.174209e-05
8.014000e-10,-3.170690e-06,1.369801e-05,1.363284e-05,8.234310e-05
8.016000e-10,-3.145186e-06,1.398748e-05,1.389375e-05,8.292920e-05
8.018000e-10,-3.120283e-06,1.425580e-05,1.414510e-05,8.343314e-05
8.020000e-10,-3.095256e-06,1.448442e-05,1.437076e-05,8.379876e-05
8.022000e-10,-3.068988e-06,1.465944e-05,1.455787e-05,8.398750e-05
8.024000e-10,-3.040200e-06,1.477324e-05,1.469830e-05,8.398264e-05
8.026000e-10,-3.007747e-06,1.482536e-05,1.478946e-05,8.379054e-05
8.028000e-10,-2.970900e-06,1.482255e-05,1.483447e-05,8.343882e-05
8.030000e-10,-2.929576e-06,1.477804e-05,1.484173e-05,8.297190e-05
8.032000e-10,-2.884437e-06,1.470997e-05,1.482379e-05,8.244469e-05
8.034000e-10,-2.836846e-06,1.463939e-05,1.479595e-05,8.191560e-05
8.036000e-10,-2.788679e-06,1.458788e-05,1.477447e-05,8.143973e-05
8.038000e-10,-2.742034e-06,1.457509e-05,1.477488e-05,8.106308e-05
8.040000e-10,-2.698864e-06,1.461667e-05,1.481037e-05,8.081838e-05
8.042000e-10,-2.660633e-06,1.472259e-05,1.489061e-05,8.072266e-05
8.044000e-10,-2.628036e-06,1.489618e-05,1.502093e-05,8.077656e-05
8.046000e-10,-2.600851e-06,1.513398e-05,1.520203e-05,8.096536e-05
8.048000e-10,-2.577948e-06,1.542630e-05,1.543020e-05,8.126125e-05
8.050000e-10,-2.557470e-06,1.575850e-05,1.569794e-05,8.162682e-05
8.052000e-10,-2.537138e-06,1.611271e-05,1.599479e-05,8.201925e-05
8.054000e-10,-2.514639e-06,1.646981e-05,1.630851e-05,8.239482e-05
8.056000e-10,-2.488018e-06,1.681148e-05,1.662615e-05,8.271340e-05
8.058000e-10,-2.455992e-06,1.712193e-05,1.693519e-05,8.294238e-05
8.060000e-10,-2.418145e-06,1.738938e-05,1.722450e-05,8.305970e-05
8.062000e-10,-2.374945e-06,1.760696e-05,1.748516e-05,8.305563e-05
8.064000e-10,-2.327607e-06,1.777312e-05,1.771108e-05,8.293318e-05
8.066000e-10,-2.277828e-06,1.789157e-05,1.789944e-05,8.270717e-05
8.068000e-10,-2.227438e-06,1.797071e-05,1.805089e-05,8.240208e-05
8.070000e-10,-2.178064e-06,1.802276e-05,1.816966e-05,8.204914e-05
8.072000e-10,-2.130845e-06,1.806263e-05,1.826330e-05,8.168288e-05
8.074000e-10,-2.086270e-06,1.810661e-05,1.834228e-05,8.133763e-05
8.076000e-10,-2.044154e-06,1.817103e-05,1.841933e-05,8.104429e-05
8.078000e-10,-2.003749e-06,1.827098e-05,1.850848e-05,8.082755e-05
8.080000e-10,-1.963962e-06,1.841910e-05,1.862398e-05,8.070384e-05
8.082000e-10,-1.923626e-06,1.862467e-05,1.877902e-05,8.068000e-05
8.084000e-10,-1.881755e-06,1.889290e-05,1.898452e-05,8.075285e-05
8.086000e-10,-1.837732e-06,1.922459e-05,1.924798e-05,8.090962e-05
8.088000e-10,-1.791399e-06,1.961616e-05,1.957268e-05,8.112923e-05
8.090000e-10,-1.743011e-06,2.005997e-05,1.995727e-05,8.138439e-05
8.092000e-10,-1.693094e-06,2.054510e-05,2.039578e-05,8.164431e-05
8.094000e-10,-1.642236e-06,2.105824e-05,2.087826e-05,8.187791e-05
8.096000e-10,-1.590868e-06,2.158496e-05,2.139175e-05,8.205710e-05
8.098000e-10,-1.539093e-06,2.211090e-05,2.192164e-05,8.215984e-05
8.100000e-10,-1.486605e-06,2.262309e-05,2.245328e-05,8.217252e-05
8.102000e-10,-1.432725e-06,2.311106e-05,2.297348e-05,8.209138e-05
8.104000e-10,-1.376537e-06,2.356775e-05,2.347187e-05,8.192281e-05
8.106000e-10,-1.317094e-06,2.399014e-05,2.394191e-05,8.168235e-05
8.108000e-10,-1.253649e-06,2.437950e-05,2.438145e-05,8.139273e-05
8.110000e-10,-1.185834e-06,2.474125e-05,2.479281e-05,8.108106e-05
8.112000e-10,-1.113761e-06,2.508449e-05,2.518235e-05,8.077568e-05
8.114000e-10,-1.037994e-06,2.542119e-05,2.555971e-05,8.050301e-05
8.116000e-10,-9.594112e-07,2.576519e-05,2.593677e-05,8.028475e-05
8.118000e-10,-8.789748e-07,2.613104e-05,2.632649e-05,8.013582e-05
8.120000e-10,-7.974657e-07,2.653292e-05,2.674184e-05,8.006305e-05
8.122000e-10,-7.152446e-07,2.698364e-05,2.719488e-05,8.006482e-05
8.124000e-10,-6.320966e-07,2.749391e-05,2.769606e-05,8.013163e-05
8.126000e-10,-5.471987e-07,2.807189e-05,2.825389e-05,8.024741e-05
8.128000e-10,-4.592204e-07,2.872303e-05,2.887485e-05,8.039147e-05
8.130000e-10,-3.665374e-07,2.945030e-05,2.956356e-05,8.054085e-05
8.132000e-10,-2.675090e-07,3.025455e-05,3.032315e-05,8.067279e-05
8.134000e-10,-1.607562e-07,3.113508e-05,3.115561e-05,8.076708e-05
8.136000e-10,-4.537394e-08,3.209027e-05,3.206223e-05,8.080803e-05
8.138000e-10,7.897481e-08,3.311819e-05,3.304391e-05,8.078582e-05
8.140000e-10,2.121067e-07,3.421711e-05,3.410143e-05,8.069718e-05
8.142000e-10,3.535010e-07,3.538593e-05,3.523561e-05,8.054538e-05
8.144000e-10,5.025783e-07,3.662440e-05,3.644741e-05,8.033945e-05
8.146000e-10,6.590119e-07,3.793331e-05,3.773800e-05,8.009292e-05
8.148000e-10,8.230033e-07,3.931453e-05,3.910888e-05,7.982227e-05
8.150000e-10,9.954571e-07,4.077092e-05,4.056196e-05,7.954507e-05
8.152000e-10,1.178016e-06,4.230629e-05,4.209968e-05,7.927835e-05
8.154000e-10,1.372945e-06,4.392516e-05,4.372509e-05,7.903700e-05
8.156000e-10,1.582893e-06,4.563256e-05,4.544186e-05,7.883258e-05
8.158000e-10,1.810576e-06,4.743362e-05,4.725407e-05,7.867241e-05
8.160000e-10,2.058443e-06,4.933309e-05,4.916578e-05,7.855920e-05
8.162000e-10,2.328401e-06,5.133458e-05,5.118037e-05,7.849092e-05
8.164000e-10,2.621618e-06,5.343969e-05,5.329952e-05,7.846122e-05
8.166000e-10,2.938430e-06,5.564682e-05,5.552192e-05,7.846005e-05
8.168000e-10,3.278326e-06,5.794984e-05,5.784173e-05,7.847471e-05
8.170000e-10,3.639950e-06,6.033657e-05,6.024695e-05,7.849101e-05
8.172000e-10,4.021064e-06,6.278730e-05,6.271778e-05,7.849459e-05
8.174000e-10,4.418399e-06,6.527352e-05,6.522530e-05,7.847222e-05
8.176000e-10,4.827372e-06,6.775710e-05,6.773066e-05,7.841298e-05
8.178000e-10,5.241694e-06,7.019039e-05,7.018523e-05,7.830924e-05
8.180000e-10,5.652951e-06,7.251755e-05,7.253204e-05,7.815717e-05
8.182000e-10,6.050338e-06,7.467734e-05,7.470872e-05,7.795702e-05
8.184000e-10,6.420721e-06,7.660755e-05,7.665208e-05,7.771287e-05
8.186000e-10,6.749224e-06,7.825074e-05,7.830392e-05,7.743202e-05
8.188000e-10,7.020435e-06,7.956059e-05,7.961752e-05,7.712410e-05
8.190000e-10,7.220174e-06,8.050797e-05,8.056378e-05,7.680002e-05
8.192000e-10,7.337642e-06,8.108569e-05,8.113588e-05,7.647082e-05
8.194000e-10,7.367561e-06,8.131089e-05,8.135163e-05,7.614660e-05
8.196000e-10,7.311885e-06,8.122461e-05,8.125296e-05,7.583566e-05
8.198000e-10,7.180655e-06,8.088863e-05,8.090265e-05,7.554384e-05
8.200000e-10,6.991707e-06,8.038008e-05,8.037885e-05,7.527417e-05
8.202000e-10,6.769153e-06,7.978475e-05,7.976829e-05,7.502678e-05
8.204000e-10,6.540803e-06,7.919007e-05,7.915932e-05,7.479916e-05
8.206000e-10,6.334926e-06,7.867863e-05,7.863539e-05,7.458650e-05
8.208000e-10,6.176904e-06,7.832273e-05,7.826962e-05,7.438227e-05
8.210000e-10,6.086344e-06,7.818016e-05,7.812064e-05,7.417893e-05
8.212000e-10,6.075125e-06,7.829118e-05,7.822947e-05,7.396851e-05
8.214000e-10,6.146646e-06,7.867643e-05,7.861737e-05,7.374329e-05
8.216000e-10,6.296245e-06,7.933570e-05,7.928446e-05,7.349632e-05
8.218000e-10,6.512564e-06,8.024741e-05,8.020915e-05,7.322184e-05
8.220000e-10,6.779419e-06,8.136922e-05,8.134847e-05,7.291552e-05
8.222000e-10,7.077755e-06,8.263987e-05,8.263999e-05,7.257466e-05
8.224000e-10,7.387331e-06,8.398287e-05,8.400546e-05,7.219811e-05
8.226000e-10,7.688010e-06,8.531221e-05,8.535669e-05,7.178619e-05
8.228000e-10,7.960699e-06,8.653997e-05,8.660343e-05,7.134044e-05
8.230000e-10,8.188157e-06,8.758525e-05,8.766260e-05,7.086332e-05
8.232000e-10,8.355900e-06,8.838318e-05,8.846769e-05,7.035789e-05
8.234000e-10,8.453338e-06,8.889271e-05,8.897684e-05,6.982745e-05
8.236000e-10,8.475110e-06,8.910165e-05,8.917799e-05,6.927519e-05
8.238000e-10,8.422371e-06,8.902804e-05,8.909028e-05,6.870388e-05
8.240000e-10,8.303677e-06,8.871753e-05,8.876126e-05,6.811562e-05
8.242000e-10,8.135072e-06,8.823740e-05,8.826057e-05,6.751168e-05
8.244000e-10,7.939099e-06,8.766807e-05,8.767120e-05,6.689232e-05
8.246000e-10,7.742645e-06,8.709387e-05,8.707981e-05,6.625679e-05
8.248000e-10,7.573835e-06,8.659399e-05,8.656751e-05,6.560335e-05
8.250000e-10,7.458389e-06,8.623496e-05,8.620211e-05,6.492933e-05
8.252000e-10,7.416053e-06,8.606502e-05,8.603241e-05,6.423124e-05
8.254000e-10,7.457715e-06,8.611066e-05,8.608480e-05,6.350492e-05
8.256000e-10,7.583727e-06,8.637537e-05,8.636199e-05,6.274570e-05
8.258000e-10,7.783716e-06,8.684025e-05,8.684375e-05,6.194847e-05
8.260000e-10,8.037917e-06,8.746652e-05,8.748958e-05,6.110782e-05
8.262000e-10,8.319802e-06,8.819971e-05,8.824302e-05,6.021811e-05
8.264000e-10,8.599591e-06,8.897538e-05,8.903757e-05,5.927342e-05
8.266000e-10,8.848137e-06,8.972596e-05,8.980374e-05,5.826762e-05
8.268000e-10,9.040644e-06,9.038823e-05,9.047672e-05,5.719421e-05
8.270000e-10,9.159745e-06,9.091037e-05,9.100370e-05,5.604634e-05
8.272000e-10,9.197561e-06,9.125777e-05,9.134974e-05,5.481664e-05
8.274000e-10,9.156517e-06,9.141666e-05,9.150148e-05,5.349715e-05
8.276000e-10,9.048831e-06,9.139485e-05,9.146782e-05,5.207924e-05
8.278000e-10,8.894783e-06,9.121965e-05,9.127772e-05,5.055357e-05
8.280000e-10,8.719997e-06,9.093331e-05,9.097538e-05,4.890999e-05
8.282000e-10,8.552106e-06,9.058674e-05,9.061380e-05,4.713764e-05
8.284000e-10,8.417233e-06,9.023270e-05,9.024765e-05,4.522496e-05
8.286000e-10,8.336740e-06,8.991928e-05,8.992659e-05,4.315989e-05
8.288000e-10,8.324660e-06,8.968457e-05,8.968981e-05,4.093012e-05
8.290000e-10,8.386124e-06,8.955309e-05,8.956229e-05,3.852351e-05
8.292000e-10,8.516937e-06,8.953405e-05,8.955310e-05,3.592875e-05
8.294000e-10,8.704338e-06,8.962165e-05,8.965562e-05,3.313628e-05
8.296000e-10,8.928786e-06,8.979701e-05,8.984960e-05,3.013953e-05
8.298000e-10,9.166533e-06,9.003160e-05,9.010469e-05,2.693651e-05
8.300000e-10,9.392660e-06,9.029152e-05,9.038492e-05,2.353175e-05
8.302000e-10,9.584191e-06,9.054228e-05,9.065375e-05,1.993847e-05
8.304000e-10,9.722930e-06,9.075335e-05,9.087884e-05,1.618072e-05
8.306000e-10,9.797688e-06,9.090197e-05,9.103613e-05,1.229527e-05
8.308000e-10,9.805614e-06,9.097568e-05,9.111248e-05,8.332652e-06
8.310000e-10,9.752486e-06,9.097320e-05,9.110671e-05,4.357189e-06
8.312000e-10,9.651898e-06,9.090370e-05,9.102879e-05,4.454339e-07
8.314000e-10,9.523449e-06,9.078449e-05,9.089745e-05,-3.316763e-06
8.316000e-10,9.390146e-06,9.063774e-05,9.073660e-05,-6.838370e-06
8.318000e-10,9.275367e-06,9.048659e-05,9.057128e-05,-1.002784e-05
8.320000e-10,9.199780e-06,9.035138e-05,9.042360e-05,-1.279770e-05
8.322000e-10,9.178641e-06,9.024651e-05,9.030940e-05,-1.506850e-05
8.324000e-10,9.219835e-06,9.017841e-05,9.023602e-05,-1.677198e-05
8.326000e-10,9.322942e-06,9.014469e-05,9.020138e-05,-1.785365e-05
8.328000e-10,9.479428e-06,9.013469e-05,9.019449e-05,-1.827505e-05
8.330000e-10,9.673950e-06,9.013121e-05,9.019727e-05,-1.801616e-05
8.332000e-10,9.886568e-06,9.011315e-05,9.018728e-05,-1.707811e-05
8.334000e-10,1.009556e-05,9.005865e-05,9.014106e-05,-1.548600e-05
8.336000e-10,1.028043e-05,8.994831e-05,9.003751e-05,-1.329161e-05
8.338000e-10,1.042471e-05,8.976785e-05,8.986090e-05,-1.057521e-05
8.340000e-10,1.051817e-05,8.951013e-05,8.960293e-05,-7.445791e-06
8.342000e-10,1.055810e-05,8.917590e-05,8.926379e-05,-4.039080e-06
8.344000e-10,1.054953e-05,8.877353e-05,8.885185e-05,-5.125454e-07
8.346000e-10,1.050437e-05,8.831758e-05,8.838232e-05,2.962520e-06
8.348000e-10,1.043958e-05,8.782670e-05,8.787502e-05,6.211364e-06
8.350000e-10,1.037468e-05,8.732097e-05,8.735160e-05,9.067267e-06
8.352000e-10,1.032892e-05,8.681940e-05,8.683282e-05,1.138254e-05
8.354000e-10,1.031857e-05,8.633762e-05,8.633605e-05,1.303761e-05
8.356000e-10,1.035463e-05,8.588640e-05,8.587354e-05,1.394769e-05
8.358000e-10,1.044138e-05,8.547084e-05,8.545148e-05,1.406718e-05
8.360000e-10,1.057589e-05,8.509053e-05,8.506997e-05,1.339264e-05
8.362000e-10,1.074849e-05,8.474048e-05,8.472396e-05,1.196506e-05
8.364000e-10,1.094424e-05,8.441275e-05,8.440481e-05,9.871143e-06
8.366000e-10,1.114505e-05,8.409839e-05,8.410237e-05,7.242576e-06
8.368000e-10,1.133222e-05,8.378956e-05,8.380720e-05,4.251631e-06
8.370000e-10,1.148902e-05,8.348143e-05,8.351269e-05,1.101758e-06
8.372000e-10,1.160290e-05,8.317360e-05,8.321668e-05,-1.986870e-06
8.374000e-10,1.166713e-05,8.287090e-05,8.292245e-05,-4.795232e-06
8.376000e-10,1.168161e-05,8.258324e-05,8.263880e-05,-7.123947e-06
8.378000e-10,1.165272e-05,8.232484e-05,8.237931e-05,-8.809567e-06
8.380000e-10,1.159236e-05,8.211251e-05,8.216082e-05,-9.736962e-06
8.382000e-10,1.151615e-05,8.196356e-05,8.200125e-05,-9.847529e-06
8.384000e-10,1.144125e-05,8.189331e-05,8.191704e-05,-9.143875e-06
8.386000e-10,1.138397e-05,8.191258e-05,8.192057e-05,-7.691450e-06
8.388000e-10,1.135754e-05,8.202553e-05,8.201778e-05,-5.616681e-06
8.390000e-10,1.137045e-05,8.222796e-05,8.220635e-05,-3.100210e-06
8.392000e-10,1.142535e-05,8.250660e-05,8.247466e-05,-3.638674e-07
8.394000e-10,1.151897e-05,8.283926e-05,8.280185e-05,2.348636e-06
8.396000e-10,1.164271e-05,8.319617e-05,8.315897e-05,4.795237e-06
8.398000e-10,1.178411e-05,8.354246e-05,8.351129e-05,6.759572e-06
8.400000e-10,1.192876e-05,8.384140e-05,8.382159e-05,8.071798e-06
8.402000e-10,1.206243e-05,8.405836e-05,8.405404e-05,8.623818e-06
8.404000e-10,1.217310e-05,8.416470e-05,8.417837e-05,8.378404e-06
8.406000e-10,1.225267e-05,8.414129e-05,8.417347e-05,7.372722e-06
8.408000e-10,1.229793e-05,8.398103e-05,8.403016e-05,5.716511e-06
8.410000e-10,1.231089e-05,8.369003e-05,8.375267e-05,3.584182e-06
8.412000e-10,1.229829e-05,8.328732e-05,8.335843e-05,1.199654e-06
8.414000e-10,1.227041e-05,8.280303e-05,8.287653e-05,-1.186151e-06
8.416000e-10,1.223946e-05,8.227554e-05,8.234485e-05,-3.322990e-06
8.418000e-10,1.221773e-05,8.174768e-05,8.180641e-05,-4.989848e-06
8.420000e-10,1.221578e-05,8.126281e-05,8.130532e-05,-6.019634e-06
8.422000e-10,1.224099e-05,8.086078e-05,8.088281e-05,-6.316762e-06
8.424000e-10,1.229663e-05,8.057444e-05,8.057360e-05,-5.866474e-06
8.426000e-10,1.238153e-05,8.042672e-05,8.040288e-05,-4.736163e-06
8.428000e-10,1.249047e-05,8.042851e-05,8.038399e-05,-3.068890e-06
8.430000e-10,1.261503e-05,8.057745e-05,8.051701e-05,-1.068761e-06
8.432000e-10,1.274497e-05,8.085775e-05,8.078827e-05,1.021959e-06
8.434000e-10,1.286968e-05,8.124110e-05,8.117099e-05,2.952226e-06
8.436000e-10,1.297971e-05,8.168876e-05,8.162711e-05,4.493992e-06
8.438000e-10,1.306800e-05,8.215487e-05,8.211033e-05,5.470918e-06
8.440000e-10,1.313079e-05,8.259068e-05,8.257040e-05,5.779488e-06
8.442000e-10,1.316799e-05,8.294953e-05,8.295811e-05,5.400265e-06
8.444000e-10,1.318309e-05,8.319183e-05,8.323058e-05,4.399079e-06
8.446000e-10,1.318262e-05,8.328960e-05,8.335623e-05,2.918702e-06
8.448000e-10,1.317519e-05,8.322976e-05,8.331853e-05,1.161428e-06
8.450000e-10,1.317029e-05,8.301577e-05,8.311804e-05,-6.366746e-07
8.452000e-10,1.317706e-05,8.266729e-05,8.277250e-05,-2.237430e-06
8.454000e-10,1.320307e-05,8.221795e-05,8.231483e-05,-3.433487e-06
8.456000e-10,1.325336e-05,8.171157e-05,8.178942e-05,-4.076804e-06
8.458000e-10,1.332979e-05,8.119738e-05,8.124734e-05,-4.097962e-06
8.460000e-10,1.343090e-05,8.072488e-05,8.074094e-05,-3.513982e-06
8.462000e-10,1.355210e-05,8.033885e-05,8.031868e-05,-2.424523e-06
8.464000e-10,1.368639e-05,8.007497e-05,8.002034e-05,-9.974222e-07
8.466000e-10,1.382528e-05,7.995646e-05,7.987327e-05,5.549921e-07
8.468000e-10,1.395999e-05,7.999186e-05,7.988971e-05,2.006474e-06
8.470000e-10,1.408260e-05,8.017409e-05,8.006538e-05,3.150252e-06
8.472000e-10,1.418712e-05,8.048092e-05,8.037955e-05,3.829721e-06
8.474000e-10,1.427022e-05,8.087694e-05,8.079666e-05,3.960978e-06
8.476000e-10,1.433165e-05,8.131686e-05,8.126954e-05,3.543641e-06
8.478000e-10,1.437419e-05,8.175019e-05,8.174414e-05,2.658914e-06
8.480000e-10,1.440326e-05,8.212667e-05,8.216534e-05,1.455893e-06
8.482000e-10,1.442611e-05,8.240213e-05,8.248336e-05,1.281859e-07
8.484000e-10,1.445091e-05,8.254374e-05,8.265983e-05,-1.116148e-06
8.486000e-10,1.448564e-05,8.253411e-05,8.267254e-05,-2.087188e-06
8.488000e-10,1.453705e-05,8.237344e-05,8.251835e-05,-2.642971e-06
8.490000e-10,1.460989e-05,8.207940e-05,8.221353e-05,-2.711256e-06
8.492000e-10,1.470630e-05,8.168479e-05,8.179164e-05,-2.299452e-06
8.494000e-10,1.482559e-05,8.123329e-05,8.129924e-05,-1.491398e-06
8.496000e-10,1.496448e-05,8.077408e-05,8.079023e-05,-4.320534e-07
8.498000e-10,1.511751e-05,8.035599e-05,8.031943e-05,6.972103e-07
8.500000e-10,1.527784e-05,8.002198e-05,7.993643e-05,1.708867e-06
8.502000e-10,1.543814e-05,7.980453e-05,7.968017e-05,2.440320e-06
8.504000e-10,1.559154e-05,7.972236e-05,7.957483e-05,2.780592e-06
8.506000e-10,1.573245e-05,7.977868e-05,7.962741e-05,2.687860e-06
8.508000e-10,1.585721e-05,7.996114e-05,7.982695e-05,2.194747e-06
8.510000e-10,1.596450e-05,8.024339e-05,8.014580e-05,1.400711e-06
8.512000e-10,1.605545e-05,8.058817e-05,8.054267e-05,4.532066e-07
8.514000e-10,1.613342e-05,8.095166e-05,8.096732e-05,-4.788627e-07
8.516000e-10,1.620364e-05,8.128865e-05,8.136655e-05,-1.234838e-06
8.518000e-10,1.627251e-05,8.155798e-05,8.169063e-05,-1.690048e-06
8.520000e-10,1.634695e-05,8.172749e-05,8.189956e-05,-1.776771e-06
8.522000e-10,1.643353e-05,8.177788e-05,8.196809e-05,-1.494661e-06
8.524000e-10,1.653780e-05,8.170477e-05,8.188870e-05,-9.088581e-07
8.526000e-10,1.666363e-05,8.151883e-05,8.167225e-05,-1.363649e-07
8.528000e-10,1.681277e-05,8.124373e-05,8.134606e-05,6.765665e-07
8.530000e-10,1.698464e-05,8.091269e-05,8.094988e-05,1.381715e-06
8.532000e-10,1.717641e-05,8.056375e-05,8.053041e-05,1.855824e-06
8.534000e-10,1.738333e-05,8.023495e-05,8.013524e-05,2.022312e-06
8.536000e-10,1.759921e-05,7.995968e-05,7.980699e-05,1.863886e-06
8.538000e-10,1.781723e-05,7.976313e-05,7.957842e-05,1.423852e-06
8.540000e-10,1.803070e-05,7.965984e-05,7.946901e-05,7.960928e-07
8.542000e-10,1.823393e-05,7.965280e-05,7.948321e-05,1.058503e-07
8.544000e-10,1.842288e-05,7.973377e-05,7.961054e-05,-5.148463e-07
